"time","PT1.y","pumps.medium.T","pumps.medium.p","reservoir.level","reservoir.medium.T","PumpRPMGenerator.y","controller.y"
0,0,293.14999999999998,600000,2.2000000000000002,293.14999999999998,0.001,0
5.2008333707814305e-05,2.6003828693637498e-08,293.15018007119852,612371.44117640797,2.1999999943738864,293.14999999999935,0.001,0
5.2008333707814305e-05,2.6003828693637498e-08,293.15018007119852,612371.44117640797,2.1999999943738864,293.14999999999935,0.001,0
0.20000000000000001,9.5193295869037733e-05,293.15018007119852,612371.44117471832,2.1999999942013342,293.14999999999935,0.001,0
0.40000000000000002,0.00018136692436800816,293.15018007119852,612371.44117302832,2.1999999940287371,293.14999999999935,0.001,0
0.60000000000000009,0.00025932560038386331,293.15018007119852,612371.44117133843,2.1999999938561401,293.14999999999935,0.001,0
0.80000000000000004,0.00032981267606375535,293.15018007119852,612371.44116964843,2.199999993683543,293.14999999999935,0.001,0
1,0.00039357398168931364,293.15018007119852,612371.44116795855,2.1999999935109464,293.14999999999935,0.001,0
1.2000000000000002,0.00045126829048304664,293.15018007119852,612371.44116626866,2.1999999933383494,293.14999999999935,0.001,0
1.4000000000000001,0.00050347705113886702,293.15018007119852,612371.44116457878,2.1999999931657523,293.14999999999935,0.001,0
1.6000000000000001,0.00055072305879915709,293.15018007119852,612371.44116288866,2.1999999929931553,293.14999999999935,0.001,0
1.8,0.00059348328806343932,293.15018007119846,612371.44116119843,2.1999999928205582,293.14999999999935,0.001,0
2,0.00063218970045587756,293.15018007119846,612371.44115950866,2.1999999926479612,293.14999999999935,0.001,0
2.2000000000000002,0.00066721369569833092,293.15018007119841,612371.44115781877,2.1999999924753642,293.14999999999935,0.001,0
2.4000000000000004,0.0006988954091861015,293.15018007119841,612371.44115612877,2.1999999923027671,293.14999999999935,0.001,0
2.6000000000000001,0.00072756344315084574,293.15018007119835,612371.44115443889,2.1999999921301701,293.14999999999935,0.001,0
