"time","preisachEverett.beta","preisachEverett.J","preisachEverett.MagRel","preisachEverett.v","preisachEverett.x","tellinenSoft.B","tellinenSoft.MagRel","tellinenTable.B","tellinenTable.MagRel","winding1.i","winding2.i","winding3.i"
0,0,0,0,0,0,0,0,3.0435388780003514e-05,0,0,0,0
2.4019463832161679e-20,0,1.6658642054993709e-22,0,0,0,1.7947557470413251e-22,0,3.0435388780003514e-05,0,2.4329863357022203e-20,7.8915511979396499e-20,1.5000093228036604e-19
2.4019463832161679e-20,0,1.6658642054993709e-22,0,0,0,1.7947557470413251e-22,0,3.0435388780003514e-05,0,2.4329863357022203e-20,7.8915511979396499e-20,1.5000093228036604e-19
1.0000000000000245e-06,0,4.8946519019173922e-07,0,0.50000000000000011,0,1.6670910514115123e-06,0,3.1392670892951884e-05,0,0.00022599145676507334,0.00037420157280638067,0.00044073217683704972
1.0000000000000245e-06,0.00044073217683704972,4.8946519019173922e-07,0,0.50000000000000011,0,1.6670910514115123e-06,0,3.1392670892951884e-05,0,0.00022599145676507334,0.00037420157280638067,0.00044073217683704972
1.5e-06,0.00044073217683704972,7.6707266126521329e-07,0,0.74999999999998779,0,3.1626294520505951e-06,0,3.2026006450749651e-05,0,0.00042872534343827551,0.00062177209143549604,0.00069069999365654975
1.5e-06,-650,7.6707266126521329e-07,0,0.74999999999998779,0,3.1626294520505951e-06,0,3.2026006450749651e-05,0,0.00042872534343827551,0.00062177209143549604,0.00069069999365654975
1.5000000000015001e-06,-650,7.6707266126609124e-07,0,0.75000000000073785,0,3.1626294520554062e-06,0,3.2026006450751562e-05,0,0.00042872534343892777,0.00062177209143624425,0.00069069999365670392
1.5000000000015001e-06,-650,7.6707266126609124e-07,0,0.75000000000073785,0,3.1626294520554062e-06,0,3.2026006450751562e-05,0,0.00042872534343892777,0.00062177209143624425,0.00069069999365670392
1.9999999999999999e-06,-650,1.4304847430097531e-06,0,0.99999999999998745,0,4.8314631319988793e-06,0,3.2664866225453926e-05,0,0.0006549489740790361,0.00087150174357331599,0.00080719566334358983
1.9999999999999999e-06,-0.00080719566334358983,1.4304847430097531e-06,0,0.99999999999998745,0,4.8314631319988793e-06,0,3.2664866225453926e-05,0,0.0006549489740790361,0.00087150174357331599,0.00080719566334358983
2.000000000200025e-06,-0.00080719566366875908,1.4304847433708773e-06,0,1.0000000001,0,4.8314631326878949e-06,0,3.2664866225709696e-05,0,0.00065494897417243709,0.0008715017436732971,0.00080719566366875908
2.000000000200025e-06,-0.00080719566366875908,1.4304847433708773e-06,0,1.0000000001,0,4.8314631326878949e-06,0,3.2664866225709696e-05,0,0.00065494897417243709,0.0008715017436732971,0.00080719566366875908
0.0015,-0.74994061731972239,0.00083387768875495228,0,1.0000000001,0,0.0056243092743260212,0,0.001952093417180979,0,0.74961889507983237,0.74987106134605774,0.74994061731972239
0.0030000000000000001,-1.4999403639357174,0.0016698708590156379,0,1.0000000001,0,0.011420558095093486,0,0.0038793118569243569,0,1.499607056481733,1.4998707268745481,1.4999403639357174
0.0045000000000000005,-2.2499399382420671,0.0025113041285565428,0,1.0000000001,0,0.017395750569879694,0,0.0058108771447790471,0,2.2495950378468086,2.2498704614851972,2.2499399382420671
0.0060000000000000001,-2.9999393355970128,0.003360787706063427,0,1.0000000001,0,0.023552821072003211,0,0.0077457469363590957,0,2.9995828451716644,2.999870267804432,2.9999393355970128
0.0074999999999999997,-3.7499385491586561,0.0042207091558788016,0,1.0000000001,0,0.029893993720709795,0,0.0096829539052499976,0,3.7495704851101568,3.7498701486151842,3.7499385491586561
0.0090000000000000011,-4.4999375696889246,0.0050939232305547751,0,1.0000000001,0,0.036421757098216337,0,0.011621351497010268,0,4.499557965259263,4.4998701067035505,4.4999375696889246
0.010500000000000001,-5.2499363863838981,0.0059829375842351913,0,1.0000000001,0,0.043138093619242694,0,0.01355511122766489,0,5.2495452932498434,5.2498708440852893,5.2499363863838981
0.012,-5.9999349835807489,0.0068909637746123143,0,1.0000000001,0,0.050045280358109998,0,0.01547033481718493,0,5.9995324788431317,5.9998726069591912,5.9999349835807489
0.0135,-6.7499333444650631,0.0078216559551864233,0,1.0000000001,0,0.057145581274508542,0,0.017366755606843191,0,6.7495195313355181,6.7498734203609931,6.7499333444650631
0.014999999999999999,-7.499931448460857,0.0087788375591796395,0,1.0000000001,0,0.064441039963744298,0,0.019255234730236187,0,7.4995064611815447,7.4998733644881161,7.499931448460857
0.016500000000000001,-8.2499292709444063,0.0097665527031779199,0,1.0000000001,0,0.071933418631605489,0,0.021150092178115639,0,8.2494932795082718,8.2498725317582604,8.2499292709444063
0.018000000000000002,-8.9999267824383171,0.010789347231020706,0,1.0000000001,0,0.07962424076305262,0,0.023064824814548423,0,8.9994799982370566,8.9998707607393129,8.9999267824383171
0.0195,-9.749923950056246,0.011852065803976464,0,1.0000000001,0,0.087514925253553713,0,0.025012473214903807,0,9.7494666298407235,9.7498681137504235,9.749923950056246
0.021000000000000001,-10.499920732783076,0.012959900222302938,0,1.0000000001,0,0.095606778980709239,0,0.027127155292365059,0,10.499453187939087,10.499841894310149,10.499920732783076
0.022499999999999999,-11.249917084075825,0.014119156762535619,0,1.0000000001,0,0.10390072928262137,0,0.029715680791457592,0,11.24943968662935,11.249812289140081,11.249917084075825
0.024,-11.999912949238864,0.015336740191144187,0,1.0000000001,0,0.11239754575704489,0,0.032692822883140016,0,11.999426140830963,11.999790961669264,11.999912949238864
0.025500000000000002,-12.749908264354783,0.016620433379664894,0,1.0000000001,0,0.12109777497171931,0,0.03592748654470751,0,12.749412566213408,12.749777999713825,12.749908264354783
0.027,-13.499902955131668,0.017979194951514989,0,1.0000000001,0,0.13000169215258792,0,0.039291215350346229,0,13.499398979137821,13.499773684735075,13.499902955131668
0.028500000000000001,-14.249896935054204,0.019422912297838994,0,1.0000000001,0,0.13910938641403778,0,0.042655284068746566,0,14.249385396714709,14.249777948259426,14.249896935054204
0.029999999999999999,-14.999890102944219,0.020963005886185573,0,1.0000000001,0,0.14842065606499816,0,0.045900109705404743,0,14.999371836757158,14.999789759192144,14.999890102944219
0.0315,-15.749882341098767,0.02261188665402877,0,1.0000000001,0,0.15793513550330393,0,0.049126708054633587,0,15.749358317759926,15.749777781602036,15.749882341098767
0.033000000000000002,-16.499873513671485,0.024385033536203089,0,1.0000000001,0,0.16765197013609154,0,0.052534643888827684,0,16.499344858757745,16.499767015942535,16.499873513671485
0.034500000000000003,-17.249863462604836,0.026299744917550823,0,1.0000000001,0,0.17757009525521719,0,0.056086077836982273,0,17.249331479394478,17.249758653871208,17.249863462604836
0.036000000000000004,-17.999852006010205,0.028375609283990699,0,1.0000000001,0,0.18768817982541539,0,0.059744552465701976,0,17.999318199874526,17.999752703183045,17.999852006010205
0.037499999999999999,-18.749838934236873,0.030635181407516972,0,1.0000000001,0,0.198004580275353,0,0.063474080145934475,0,18.749305040906492,18.749749171569878,18.749838934236873
0.039,-19.49982400547427,0.033104445788202673,0,1.0000000001,0,0.20851733143965381,0,0.067238387901579266,0,19.49929202365886,19.499748066459286,19.49982400547427
0.040500000000000001,-20.249806945730473,0.035812990967352208,0,1.0000000001,0,0.21922416898909136,0,0.071032705917757094,0,20.249279169683522,20.249737190174777,20.249806945730473
0.042000000000000003,-20.999787444557303,0.038795345090784798,0,1.0000000001,0,0.23012245409679746,0,0.07536828242896039,0,20.999266500825076,20.999677268428396,20.999787444557303
